document_srl,module_srl,title,YMD
938475,185,"앱을 실행할 때 런치이미지가 위로 튕겨 올라갑니다.",2014-01
938464,185,"[전체공지]개발자공간 프로모션 진행의 건",2014-01
938303,185,"안드로이드 폰연락처 조회 오류 확인 요청",2014-01
938269,185,"동영상 촬영 시 앱중지 현상",2014-01
938242,185,"화면을 CLEAR_TOP으로 호출하는 경우 파라메터가 전달되지 않습니다.",2014-01
938221,185,"WNRemovePageInPStack()함수 문의",2014-01
938218,185,"Android Push 수신 관련 문의",2014-01
938159,185,"[server]  첨부파일 관련 연동 모듈 라이브러리 호출오류 문의 드립니다.",2014-01
938129,185,"andorid 킷캣 버전 오류",2014-01
931083,185,"동영상 선택",2014-01
896837,185,"리소스 파일 업데이트 시  IOS쪽 업데이트 불가",2014-01
896709,185,"리소스 파일 업데이트 시 문제 발생",2014-01
895546,185,"프로젝트 외부 모듈연동 관련",2014-01
880966,185,다국어변경,2014-01
839800,185,"Android  ""Morpheus W/KeyCharacterMap""  오류",2014-01
833414,185,"메뉴선택시 앱 죽음",2014-01
814952,185,"기술보증기금 전문통계에서 검색 관련하여 문의드립니다.",2014-01
773417,185,"단말의 장치 아이디와 핸드폰번호를 알고싶습니다.",2014-01
769463,185,"[IOS] PUSH 관련 문의 사항입니다.",2014-01
767569,185,"한컴뷰어 적용을 위한 소스 파일 전달 건",2014-01
765764,185,"모피어스2.0 가이드 문서 배포의 건",2014-01
764493,185,"사진찍기 API 오류 및 웹킷 GPS 사용 관련",2014-01
753358,185,"앱에서 location.href 이벤트에서 특정 문자열로 오면 페이지 이동",2014-01
748506,185,"upzip 프로그래스바 & 속도개선 적용후 에러",2014-01
746898,185,"iOS statusbar 색상 문의",2014-01
737212,185,"수혜사업 Image Orientation 조정",2014-01
728761,185,"안드로이드 세로모드 고정",2014-01
726755,185,"리소스동적업데이트 결과 확인 요청",2014-01
688749,185,"[모피어스 DB관련] Oracle 9i 지원요청",2014-01
686485,185,"아이폰 죽는 현상",2014-01
664760,185,"[IOS] IOS 5.0관련 질문 사항입니다.",2014-01
662166,185,"암호화 웹페이지 접속 관련",2014-01
661413,185,"[신한생명] 갤럭시노트 10.1 2014 에디션 관련 요청",2014-01
654582,185,"모피어스 플랫폼 관련 문의",2014-01
650374,185,"옵티머스G2 4.4키켓 업데이트 후 서비스 오류",2014-01
639281,185,"[안드로이드] 킷켓 관련 문의 사항입니다.",2014-01
636917,185,"리소스 업데이트 모듈에서 출력되는 '리소스 업데이트 확인 중입니다' 메시지  제거 문의",2014-01
630774,185,"meap / push 서버 CPU 점유율 및 메모리 사용량  비교 자료 요청 건",2014-01
623325,185,"[요청_강원랜드] SSL /VPN 적용을 위한 Native 적용 요청 건",2014-01
623152,185,"SSL /VPN 적용을 위한 Native 적용 요청 건",2014-01
618634,185,"Resource UnZip 프로그래스바 가이드 요청",2014-01
616477,185,"""리소스 업데이트 확인 중입니다."" 내용의 팝업이 나오는데 삭제해주세요.",2014-01
615085,185,"확장함수 exWNSendCustomURLScheme 함수를 이용하여 다른 앱 실행시 앱 실행안됨",2014-01
594274,185,"모피어스 스토어1.0 산출물입니다.",2014-01
591072,185,"[ 서버 ] 공지사항이 앱별이 아닌 전체 하나만 내려받아지게 됩니다.",2014-01
590417,185,"라이센스 발급 및 프로젝트 발급의 건",2014-01
588826,185,"UPNS2.0 산출물 v1.2",2014-01
581449,185,"모피어스 서버 2.0",2014-01
510971,185,"모피어스 1.0 표준화 문서",2014-01
505771,185,"러시앤캐시 공인인증 모듈이 iOS와 안드로이드간의 차이가 심합니다..",2014-01
484744,185,"확장함수 exWNSendCustomURLScheme 함수를 이용하여 다른 앱 실행시 화면이 처음부터 다시시작",2014-01
484434,185,"네이티브에서 onResume 이벤트를 잡아서 자바스크립트 호출하기",2014-01
483662,185,"[IOS] BASE SDK 버젼 관련 문의 사항 입니다.",2014-01
471749,185,"옵티머스vu 서비스 오류",2014-01
466357,185,"https 로 변경 후 auto-update 통신 오류",2014-01
457510,185,"앱 죽는 현상",2014-01
443081,185,"개발서버 기간 갱신 라이센스 첨부",2013-12
442040,185,"WNPopupConfirm()의 alertview 디자인이 이상합니다.",2013-12
441703,185,"dataRequest  undefine",2013-12
437955,185,"https 로 변경 후 auto-update 통신 오류",2013-12
437757,185,"웹뷰 URL 캐치",2013-12
436517,185,"개발/운영서버 라이센스 첨부",2013-12
434308,185,"http 파일 업로드 api의 프로그래스 관련 질문드립니다.",2013-12
432909,185,"화면 상태 이벤트 및 전문 업데이트 2",2013-12
422209,185,"푸쉬유저 등록시 serviceid 없이 등록되는 문제",2013-12
421135,185,"중국 갤럭시 기종 설치 오류",2013-12
418662,185,"[재요청]WNShowInstanceMessage 위치 수정 요청",2013-12
412273,185,"WNSetLocale('es-es') 으로 설정된 값을 java에서 불러오고 싶습니다.",2013-12
366161,185,"모피어스 방문 교육",2013-12
341980,185,"화면 상태 이벤트 및 전문 업데이트",2013-12
327997,185,"안드로이드 GCM 3G 푸시 지연 문의",2013-12
324368,185,"모바일관리-파일관리 메뉴의 파일업로드 확장자 체크",2013-12
303646,185,"배포 서버 및 MDM 관련 오류 사항 입니다.",2013-12
286102,185,"PUSH서버 App 등록 문제",2013-12
281976,185,"세션 관련 하여 문의드립니다",2013-12
281582,185,"[신한생명]갤럭시 노트 10.1 2014 edition(태블릿pc) 모바일빅드림스 오류 수정 의뢰",2013-12
279827,185,"PUSH Server Url 셋팅 문의",2013-12
271959,185,"[ios] ios 앱 버젼 업데이트시 강제 업데이트 관련 문의 사항입니다.",2013-12
270023,185,"아이폰에서 메일일연동API(WNMoveToSendMail)이 에러를 리턴합니다.",2013-12
266228,185,"앱간 파라미터 연동 관련",2013-12
261486,185,"서버 zip 파일명 및 파일선택 관련 수정요구사항",2013-12
208702,185,"PUSH 메시지 발송관련 오류",2013-12
208165,185,"WNShowInstanceMessage  위치 및 시간 수정 요청",2013-12
207761,185,"마켓버전 체크 관련",2013-12
207724,185,"안드로이드 죽는 현상(로그 포함)",2013-12
206880,185,"one source 로 앱과 웹 개발 가이드",2013-12
206591,185,"Response 방문 처리 문제",2013-12
190060,185,"화면이 멈추는 현상이 있습니다 (에러로그첨부)",2013-12
190009,185,"화면이 멈추는 현상이 있습니다 (에러로그첨부)",2013-12
188664,185,"암호화된 다국어 파일 적용안되는 문제",2013-12
187356,185,"클라이언트 개발 라이센스 발급요청합니다.",2013-12
181571,185,"모바일 오피스 앱과 메신저 앱 연동을 위한 작업 요청",2013-12
165416,185,"onHistoryBackPage 함수 호출시 이전 페이지로 이동하지 못하고, 현재 페이지 그대로 보임",2013-12
162106,185,"모피어스 서버 테이블목록,  테이블정의서 산출물입니다.",2013-12
145890,185,"휴대폰 정보 상이해서 푸쉬 동의저장이 되지 않는 경우",2013-12
143956,185,"interface.do 를 통한 확장 컨트롤러 등록 시 에러",2013-12
143228,185,"리소스 다운로드 진행정보 받는 함수 CBUpdateResourceFilesOnProgress",2013-12
143195,185,"프로젝트 인원 추가의 건",2013-12
142506,185,"ipad 기기에서 DatePicker 호출시 화면 깨짐 현상",2013-12
141866,185,"클라이언트 라이센스 추가 발급의 건",2013-12
141505,185,"안드로이드 킷캣 대응 패치 요청 드립니다.",2013-12
139886,185,"갤탭 8.9/갤노트 10.1  리소스 업데이트 중 에러",2013-12
139741,185,"중복 이벤트 발생",2013-12
139437,185,"UI/UX /CSS / Frond-End 개발 가이드",2013-12
139425,185,"UI/UX /CSS / Frond-End 개발 가이드",2013-12
139382,185,"서버 연동 규격서 및 관리자 메뉴얼 자료의 건",2013-12
139271,185,"Android,iOS 프로젝트 배포의 건",2013-12
139216,185,"Android,iOS 프로젝트 배포의 건",2013-12
137154,185,"iOS 1.2.4.17 플랫폼 라이브러리 및 프로젝트 배포의 건",2013-12
137132,185,"iOS 1.2.4.17 플랫폼 라이브러리 및 프로젝트 배포의 건",2013-12
137116,185,"iOS 1.2.4.17 플랫폼 라이브러리 및 프로젝트 배포의 건",2013-12
137070,185,"iOS 1.2.4.17 플랫폼 라이브러리 및 프로젝트 배포의 건",2013-12
137043,185,"iOS 1.2.4.17 플랫폼 라이브러리 및 프로젝트 배포의 건",2013-12
137007,185,"iOS 1.2.4.17 플랫폼 라이브러리 및 프로젝트 배포의 건",2013-12
136968,185,"iOS 1.2.4.17 플랫폼 라이브러리 및 프로젝트 배포의 건",2013-12
136933,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136902,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136873,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136848,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136825,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136787,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136762,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136733,185,"Android 1.2.8.39 라이브러리 업데이트의 건",2013-12
136147,185,"리소스 버전 확인 API 추가 안내 (iOS)",2013-12
136017,185,"쿼리 결과 upper에 관한 문의",2013-12
125160,185,"카메라모듈 확장 개발 요청의 건",2013-12
124756,185,"운영서버 리소스 파일 업로드 오류 지원",2013-12
124175,185,"러시앤캐시 one source 관련 질문입니다.",2013-12
85364,185,"Android 앱 최초 진입시 죽는 현상 로그파일첨부",2013-12
85143,185,"사진촬영기능 구현의 건",2013-12
84946,185,"클라이언트 에러로그 보냅니다.",2013-12
84041,185,"라이센스 재발급을 요청",2013-12
81974,185,"개발/클라이언트용 라이센스 발급을 요청합니다.",2013-12
81956,185,"아이폰 죽는 현상",2013-12
81107,185,"RESTFUL 대응 클라이언트",2013-12
80671,185,"ACE 손해 보험 데모 시연 pre sale",2013-12
74126,185,"Native 화면을 구현해서 연동할 때 에러가 발생합니다.",2013-12
73409,185,"푸쉬 처리 중 버그 관련",2013-12
73071,185,"iOS 빌드 및 mac 환경 셋팅 교육의 건",2013-12
73069,185,"라이센스 발급 요청의 건",2013-12
71551,185,"[안드로이드/ IOS] 팝업창 관련 질문 드립니다.",2013-12
66244,185,"서버 로그 레벨 조절 문의 건",2013-12
64666,185,"리소스 바로 적용 실행 시 오류",2013-12
40517,185,"빌드 에러 확인 요청 건",2013-12
59515,185,"서버 및 클라이언트, 개발 라이센스 발급요청합니다.",2013-12
59091,185,"S1에서 사용했던  소켓 모듈 및 주변 소스",2013-12
59094,185,"모피어스 트랜젝션 관리 질의",2013-12
59064,185,"현대오토에버 Front-End 개발 교육",2013-12
59058,185,"라이센스발급요청의 건",2013-12
58754,185,"리소스 배포 오류 확인의 건",2013-12
58751,185,"플랫폼 원시버전 라이센스 범위초과 오류의 건",2013-12
58678,185,"SVG 파일을 로드하지 못합니다.",2013-12
55290,185,"신규 기기 추가에 따른 화면 해상도 적용 관련 문의",2013-12
54672,185,"다국어 적용 운영 메뉴얼",2013-12
54334,185,"SIRI로 앱 실행 건",2013-12
53028,185,"카메라 리사이징 촬영 후 콜백은 어떻게 받나요?",2013-12
45511,185,"[IOS/ 안드로이드] push 기능 관련 문의 사항입니다.",2013-12
45080,185,"[안드로이드] push Notification bar 관련 질문 입니다.",2013-12
44576,185,"미디어센터 연속촬영시 지정한 폴더로 저장되게 하는 기능개선",2013-12
44285,185,"html화면 내부에 iframe을 통하여 다른 html파일을 삽입하려고합니다.",2013-12
44254,185,"로그인 화면 중복 이벤트 발생",2013-12
42936,185,"로컬의 라이센스오류 발생건",2013-12
42725,185,"iOS 7 로그인 화면에서 키패드 입력 안 되는 현상",2013-12
42504,185,"한국항공 리소스다운로드시 서버에러",2013-12
42147,185,"iOS 풀스크린 적용 요청",2013-12
41981,185,"웹을 통한 배포방법 가이드",2013-12
41965,185,"킷캣에서 targetSdkVersion 선언시 버그 발생",2013-12
41880,185,"in app update 관련",2013-12
41653,185,"비밀번호/통신전문 암호화 관련 요청 (재등록)",2013-12
41119,185,"이미지 마킹 저장 오류",2013-12
41111,185,"[기술지원-오토에버설치]오토에버 플랫폼설치 요청",2013-12
41105,185,"kitkat 추가패치 라이브러리 요청",2013-12
41086,185,"[기술지원-설치]운영계설치 및 개발지원",2013-12
41084,185,"[기술지원-기타]알리안츠 UI교육",2013-12
41058,185,[기술지원-기타]설치매뉴얼요청의건,2013-12
41052,185,"SSL과 ISAPI",2013-12
40543,185,"라온시큐어 AppIron / PKI 적용을 위한 API 요청건",2013-12
40402,185,"개발서버 라이센스 1년 연장 추가 발급요청",2013-12
40363,185,"MDM 커스텀 API 요청입니다.",2013-12
40052,185,"[안드로이드] PUSH  기능 관련 질문 입니다.",2013-12
40019,185,"모피어스 프레임워크의 지원 단말기종 문의입니다.",2013-12
39360,185,"DB 이원화",2013-12
39197,185,"세콤홈블랙박스 아이패드 앱 점검 요청",2013-12
39132,185,"SSL과 ISAPI",2013-12
39085,185,"리소스 업데이트 에러 관련",2013-12
39035,185,"rest 통계 관련 건",2013-12
38878,185,"안드로이드 첨부파일 조회 확대/축소 후 비정상 종료 현상",2013-12
38827,185,"admin 공지사항 관리에서 등록한 내용 확인하는 소스",2013-12
37640,185,"Android   onSizeChanged  이벤트 문의",2013-12
37586,185,"Response값이 초기화 문제",2013-12
37056,185,"리소스 다운로드 관련",2013-12
36675,185,"관리자 모드 세션 풀림 현상과 GPS 관련 네이티브 코드 요청",2013-12
35860,185,"WNHttpSendData 여러번 호출시 로딩중 프로그레스를 1번만 보여주고 싶습니다.",2013-12
35493,185,"안드로이드 OS (ver 4.4, 킷캣)  적용 후 WNTabMoveToHtmlPage() 사용시 오류",2013-12
35425,185,"앱시작시 바로 앱 종료 (이미지 첨부)",2013-12
34782,185,"SMS 인증번호 가져와서 화면에 입력처리",2013-11
34218,185,"네이티브  + html UI 로 화면구성 문의드립니다.",2013-11
34170,185,"리소스 업데이트 오류",2013-11
33967,185,"[front end  개발가이드 크롬 브라우저 디버깅 가이드 추가",2013-11
33773,185,"서버 작업후 톰캣에러",2013-11
33223,185,"개발 참고 자료의 건 (UI/UX, CSS, 환경설정 등)",2013-11
33138,185,"Android, iOS 프로젝트 배포의 건",2013-11
32086,185,"푸쉬 관련 함수 사용법",2013-11
32018,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
32015,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
32013,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
32010,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
32007,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
32004,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
32001,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
31998,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
31995,185,"Android 1.2.8.33 라이브러리 업데이트의 건",2013-11
